cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units,company
320193,Apple Inc.,EarningsPerShareBasic,2011-09-24,7,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2011-12-31,14,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2011-12-31,14,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-03-31,12,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-03-31,12,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-06-30,9,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-06-30,9,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-09-29,45,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-09-29,45,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-09-29,6,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-09-29,9,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-09-29,9,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-12-29,14,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2012-12-29,2,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-03-30,10,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-03-30,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-06-29,8,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-06-29,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-09-28,40,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-09-28,6,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-09-28,6,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-09-28,8,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-09-28,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-12-28,2,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2013-12-28,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-03-29,2,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-03-29,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-06-28,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-06-28,1,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-09-27,6,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-09-27,6,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-09-27,6,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-09-27,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-09-27,1,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-12-27,3,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2014-12-27,3,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-03-28,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-03-28,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-06-27,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-06-27,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-09-26,9,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-09-26,9,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-09-26,9,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-09-26,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-09-26,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-12-26,3,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2015-12-26,3,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-03-26,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-03-26,2,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-06-25,1,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-06-25,1,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-09-24,8,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-09-24,8,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-09-24,8,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-09-24,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-09-24,2,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-12-31,3,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2016-12-31,3,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-04-01,2,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-04-01,2,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-07-01,2,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-07-01,2,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-09-30,9,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-09-30,9,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-09-30,9,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-09-30,2,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-09-30,2,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-12-30,4,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2017-12-30,4,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-03-31,3,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-03-31,3,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-06-30,2,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-06-30,2,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-09-29,12,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-09-29,12,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-09-29,3,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-09-29,3,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-09-29,3,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-12-29,4,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2018-12-29,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-03-30,2,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-03-30,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-06-29,2,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-06-29,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-09-28,12,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-09-28,3,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-09-28,3,0000320193-21-000105,2021,FY,10-K,2021-10-29,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-09-28,3,0000320193-19-000119,2019,FY,10-K,2019-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-09-28,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2019-12-28,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2020-03-28,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2020-06-27,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2020-09-26,3,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2020-09-26,3,0000320193-21-000105,2021,FY,10-K,2021-10-29,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2020-09-26,3,0000320193-22-000108,2022,FY,10-K,2022-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2020-09-26,1,0000320193-20-000096,2020,FY,10-K,2020-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2021-09-25,6,0000320193-21-000105,2021,FY,10-K,2021-10-29,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2021-09-25,6,0000320193-22-000108,2022,FY,10-K,2022-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareBasic,2022-09-24,6,0000320193-22-000108,2022,FY,10-K,2022-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2007-09-29,4,0001193125-09-214859,2009,FY,10-K,2009-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2008-09-27,5,0001193125-09-214859,2009,FY,10-K,2009-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2008-09-27,7,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2008-12-27,2,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-03-28,2,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-06-27,2,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-09-26,6,0001193125-09-214859,2009,FY,10-K,2009-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-09-26,9,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-09-26,9,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-09-26,3,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-12-26,4,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2009-12-26,4,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-03-27,3,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-03-27,3,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-06-26,4,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-06-26,4,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-09-25,15,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-09-25,15,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-09-25,15,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-09-25,5,0001193125-10-238044,2010,FY,10-K,2010-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-09-25,5,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-12-25,6,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2010-12-25,6,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-03-26,6,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-03-26,6,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-06-25,8,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-06-25,8,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-09-24,28,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-09-24,28,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-09-24,28,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-09-24,7,0001193125-11-282113,2011,FY,10-K,2011-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-09-24,7,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-12-31,14,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2011-12-31,14,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-03-31,12,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-03-31,12,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-06-30,9,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-06-30,9,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-09-29,44,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-09-29,44,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-09-29,6,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-09-29,9,0001193125-12-444068,2012,FY,10-K,2012-10-31,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-09-29,9,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-12-29,14,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2012-12-29,2,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-03-30,10,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-03-30,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-06-29,7,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-06-29,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-09-28,40,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-09-28,6,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-09-28,6,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-09-28,8,0001193125-13-416534,2013,FY,10-K,2013-10-30,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-09-28,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-12-28,2,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2013-12-28,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-03-29,2,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-03-29,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-06-28,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-06-28,1,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-09-27,6,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-09-27,6,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-09-27,6,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-09-27,1,0001193125-14-383437,2014,FY,10-K,2014-10-27,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-09-27,1,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-12-27,3,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2014-12-27,3,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-03-28,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-03-28,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-06-27,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-06-27,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-09-26,9,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-09-26,9,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-09-26,9,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-09-26,2,0001193125-15-356351,2015,FY,10-K,2015-10-28,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-09-26,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-12-26,3,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2015-12-26,3,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-03-26,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-03-26,2,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-06-25,1,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-06-25,1,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-09-24,8,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-09-24,8,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-09-24,8,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-09-24,2,0001628280-16-020309,2016,FY,10-K,2016-10-26,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-09-24,2,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-12-31,3,0000320193-17-000070,2017,FY,10-K,2017-11-03,USD/shares,APPLE
320193,Apple Inc.,EarningsPerShareDiluted,2016-12-31,3,0000320193-18-000145,2018,FY,10-K,2018-11-05,USD/shares,APPLE
